Strain ID;Systematic gene name;Allele/Gene name;Single mutant fitness (26°);Single mutant fitness (26°) stddev;Single mutant fitness (30°);Single mutant fitness (30°) stddev;;;;;
YDR147W_sn2686;YDR147W;eki1;0,9795;0,0238;0,9795;0,0238;;;;;
YDR148C_dma948;YDR148C;kgd2;0,9945;0,046;0,9945;0,046;;;;;
YDR148C_sn4692;YDR148C;kgd2;0,9945;0,046;0,9945;0,046;;;;;
YDR149C_dma947;YDR149C;ydr149c;0,8575;0,0298;0,8575;0,0298;;;;;
YDR150W_dma946;YDR150W;num1;0,8615;0,0738;0,8615;0,0738;;;;;
YDR150W_sn1498;YDR150W;num1;0,8615;0,0738;0,8615;0,0738;;;;;
YDR151C_dma945;YDR151C;cth1;0,9957;0,0609;0,9957;0,0609;;;;;
YDR151C_sn2120;YDR151C;cth1;0,9957;0,0609;0,9957;0,0609;;;;;
YDR152W_dma944;YDR152W;gir2;1,0285;0,027;1,0285;0,027;;;;;
YDR152W_sn3414;YDR152W;gir2;1,0285;0,027;1,0285;0,027;;;;;
YDR153C_dma943;YDR153C;ent5;0,96;0,184;0,96;0,184;;;;;
YDR153C_sn235;YDR153C;ent5;0,96;0,184;0,96;0,184;;;;;
YDR154C_dma942;YDR154C;ydr154c;1,03;0,0151;1,03;0,0151;;;;;
YDR155C_dma941;YDR155C;cpr1;1,0077;0,0489;1,0077;0,0489;;;;;
YDR155C_sn352;YDR155C;cpr1;1,0077;0,0489;1,0077;0,0489;;;;;
YDR156W_dma940;YDR156W;rpa14;0,8662;0,089;0,8662;0,089;;;;;
YDR156W_sn2082;YDR156W;rpa14;0,8662;0,089;0,8662;0,089;;;;;
YDR157W_dma939;YDR157W;ydr157w;0,999;0,0175;0,999;0,0175;;;;;
YDR158W_dma938;YDR158W;hom2;0,871;0,084;0,871;0,084;;;;;
YDR158W_sn4381;YDR158W;hom2;0,871;0,084;0,871;0,084;;;;;
YDR159W_dma960;YDR159W;sac3;0,5647;0,0829;0,5647;0,0829;;;;;
YDR159W_sn1854;YDR159W;sac3;0,5647;0,0829;0,5647;0,0829;;;;;
YDR160W_damp338;YDR160W;ssy1_damp;1,0365;0,0607;1,0365;0,0607;;;;;
YDR161W_dma959;YDR161W;acl4-supp1;0,897;0,0237;0,897;0,0237;;;;;
YDR161W_sn3571;YDR161W;acl4;0,911;0,0244;0,911;0,0244;;;;;
YDR162C_dma958;YDR162C;nbp2;0,7477;0,0143;0,7477;0,0143;;;;;
YDR162C_sn990;YDR162C;nbp2;0,7477;0,0143;0,7477;0,0143;;;;;
YDR163W_dma957;YDR163W;cwc15;0,992;0,0676;0,992;0,0676;;;;;
YDR163W_sn1888;YDR163W;cwc15;0,992;0,0676;0,992;0,0676;;;;;
YDR164C_tsa36;YDR164C;sec1-1;1,0397;0,0421;0,8826;0,0276;;;;;
YDR164C_tsq28;YDR164C;sec1-1;1,0397;0,0421;0,8826;0,0276;;;;;
YDR165W_dma956;YDR165W;trm82;0,9663;0,0569;0,9663;0,0569;;;;;
YDR165W_sn4218;YDR165W;trm82;0,9663;0,0569;0,9663;0,0569;;;;;
YDR166C_damp340;YDR166C;sec5_damp;1,003;0,0144;1,003;0,0144;;;;;
YDR166C_tsa51;YDR166C;sec5-24;0,9923;0,0286;0,8781;0,0478;;;;;
YDR166C_tsq54;YDR166C;sec5-24;0,9923;0,0286;0,8781;0,0478;;;;;
YDR167W_damp341;YDR167W;taf10_damp;0,6195;0,0821;0,6195;0,0821;;;;;
YDR167W_tsq2576;YDR167W;taf10-5002;NaN;NaN;NaN;NaN;;;;;
YDR167W_tsq2942;YDR167W;taf10-5004;0,7814;0,0088;NaN;NaN;;;;;
YDR168W_damp342;YDR168W;cdc37_damp;1,0045;0,0477;1,0045;0,0477;;;;;
YDR168W_tsa315;YDR168W;cdc37-ts;0,8583;0,138;0,822;0,2095;;;;;
YDR168W_tsa317;YDR168W;cdc37-1;0,9127;0,0413;0,9339;0,0452;;;;;
YDR168W_tsq315;YDR168W;cdc37-ts;0,8583;0,138;0,822;0,2095;;;;;
YDR168W_tsq317;YDR168W;cdc37-1;0,9127;0,0413;0,9339;0,0452;;;;;
YDR169C_dma955;YDR169C;stb3;0,9692;0,0713;0,9692;0,0713;;;;;
YDR169C_sn1705;YDR169C;stb3;0,9692;0,0713;0,9692;0,0713;;;;;
YDR169C-A_sn4661;YDR169C-A;ydr169c-a;0,998;0,036;0,998;0,036;;;;;
YDR170C_damp343;YDR170C;sec7_damp;0,9855;0,1257;0,9855;0,1257;;;;;
YDR170C_tsa44;YDR170C;sec7-1;0,8343;0,0212;0,658;0,0194;;;;;
YDR170C_tsq47;YDR170C;sec7-1-supp1;0,9554;0,0502;0,7498;0,0279;;;;;
YDR171W_dma954;YDR171W;hsp42;1;0,0518;1;0,0518;;;;;
YDR172W_tsa28;YDR172W;sup35-td;0,5451;0,0493;0,3721;0,0226;;;;;
YDR172W_tsq31;YDR172W;sup35-td;0,9318;0,0706;0,9614;0,0539;;;;;
YDR174W_sn1915;YDR174W;hmo1;0,497;0,0357;0,497;0,0357;;;;;
YDR175C_S59;YDR175C;rsm24-supp1a;NaN;NaN;NaN;NaN;;;;;
YDR176W_sn1818;YDR176W;ngg1;0,345;0,2023;0,345;0,2023;;;;;
YDR177W_damp345;YDR177W;ubc1_damp;0,9715;0,0139;0,9715;0,0139;;;;;
YDR177W_tsq2577;YDR177W;ubc1-5002;0,948;0,0136;NaN;NaN;;;;;
YDR178W_dma951;YDR178W;sdh4;0,989;0,052;0,989;0,052;;;;;
YDR178W_sn4693;YDR178W;sdh4;0,989;0,052;0,989;0,052;;;;;
YDR179C_dma950;YDR179C;csn9;0,9805;0,0183;0,9805;0,0183;;;;;
YDR179C_sn587;YDR179C;csn9;0,9805;0,0183;0,9805;0,0183;;;;;
YDR179W-A_dma971;YDR179W-A;nvj3;0,9938;0,0662;0,9938;0,0662;;;;;
YDR179W-A_sn3145;YDR179W-A;nvj3;0,9938;0,0662;0,9938;0,0662;;;;;
YDR180W_damp346;YDR180W;scc2_damp;1,009;0,0122;1,009;0,0122;;;;;
YDR180W_tsa66;YDR180W;scc2-4;0,9069;0,0651;0,757;0,0264;;;;;
YDR180W_tsq69;YDR180W;scc2-4;0,9069;0,0651;0,757;0,0264;;;;;
YDR181C_dma970;YDR181C;sas4;1,0272;0,0466;1,0272;0,0466;;;;;
YDR181C_sn1199;YDR181C;sas4;1,0272;0,0466;1,0272;0,0466;;;;;
YDR182W_tsa31;YDR182W;cdc1-1;0,6109;0,0791;0,3055;0,108;;;;;
YDR182W_tsa413;YDR182W;cdc1-2;0,9536;0,1087;0,9086;0,1397;;;;;
YDR182W_tsa414;YDR182W;cdc1-6;0,6083;0,0767;0,531;0,0913;;;;;
YDR182W_tsa807;YDR182W;cdc1-4;0,4123;0,1607;0,2469;0,1461;;;;;
YDR182W_tsq1062;YDR182W;cdc1-1;0,6109;0,0791;0,3055;0,108;;;;;
YDR182W_tsq1181;YDR182W;cdc1-4;0,4123;0,1607;0,2469;0,1461;;;;;
YDR182W_tsq413;YDR182W;cdc1-2;0,9536;0,1087;0,9086;0,1397;;;;;
YDR182W_tsq414;YDR182W;cdc1-6;0,6083;0,0767;0,531;0,0913;;;;;
YDR182W-A_sn4662;YDR182W-A;ydr182w-a;1,0285;0,0231;1,0285;0,0231;;;;;
YDR183W_dma969;YDR183W;plp1;0,9953;0,0399;0,9953;0,0399;;;;;
YDR183W_sn1082;YDR183W;plp1;0,9953;0,0399;0,9953;0,0399;;;;;
YDR184C_dma968;YDR184C;atc1;0,9525;0,0341;0,9525;0,0341;;;;;
YDR184C_sn1020;YDR184C;atc1;0,9525;0,0341;0,9525;0,0341;;;;;
YDR185C_dma967;YDR185C;ups3;1,028;0,0663;1,028;0,0663;;;;;
YDR185C_sn657;YDR185C;ups3;1,028;0,0663;1,028;0,0663;;;;;
YDR186C_dma966;YDR186C;ydr186c;0,9383;0,0683;0,9383;0,0683;;;;;
YDR186C_sn3439;YDR186C;ydr186c;0,9383;0,0683;0,9383;0,0683;;;;;
YDR188W_damp349;YDR188W;cct6_damp;1,015;0,007;1,015;0,007;;;;;
YDR188W_tsa1016;YDR188W;cct6-18;0,6701;0,169;0,6833;0,0127;;;;;
YDR188W_tsq2769;YDR188W;cct6-18-supp1;0,6701;0,169;0,6833;0,0127;;;;;
YDR189W_damp350;YDR189W;sly1_damp;0,9245;0,067;0,9245;0,067;;;;;
YDR189W_tsa251;YDR189W;sly1-ts;0,9375;0,0613;0,752;0,0461;;;;;
YDR189W_tsq251;YDR189W;sly1-ts;0,9375;0,0613;0,752;0,0461;;;;;
YDR190C_damp351;YDR190C;rvb1_damp;0,751;0,0554;0,751;0,0554;;;;;
YDR190C_tsq1757;YDR190C;rvb1-5001;0,8105;0,2171;0,9741;0,0138;;;;;
YDR191W_dma965;YDR191W;hst4;0,9998;0,0532;0,9998;0,0532;;;;;
YDR191W_sn1791;YDR191W;hst4;0,9998;0,0532;0,9998;0,0532;;;;;
YDR192C_dma964;YDR192C;nup42;0,9937;0,04;0,9937;0,04;;;;;
YDR192C_sn1867;YDR192C;nup42;0,9937;0,04;0,9937;0,04;;;;;
YDR193W_dma963;YDR193W;ydr193w;1,0165;0,0265;1,0165;0,0265;;;;;
YDR194C_sn2063;YDR194C;mss116;0,487;0,0427;0,487;0,0427;;;;;
YDR194W-A_sn4663;YDR194W-A;ydr194w-a;1,026;0,0461;1,026;0,0461;;;;;
YDR195W_sn1843;YDR195W;ref2;0,508;0,2395;0,508;0,2395;;;;;
YDR196C_damp352;YDR196C;cab5_damp;0,9965;0,0246;0,9965;0,0246;;;;;
YDR196C_tsa1204;YDR196C;cab5-5001;1,0008;0,0789;0,8619;0,3;;;;;
YDR196C_tsa890;YDR196C;cab5-1;0,9957;0,0246;1,0102;0,0228;;;;;
YDR196C_tsq1199;YDR196C;cab5-1;0,6585;0,0063;0,2587;0,0688;;;;;
YDR196C_tsq1400;YDR196C;cab5-5001;1,0008;0,0789;0,8619;0,3;;;;;
YDR197W_sn3933;YDR197W;cbs2;0,7725;0,0605;0,7725;0,0605;;;;;
YDR198C_dma962;YDR198C;rkm2;1,0148;0,0796;1,0148;0,0796;;;;;
YDR198C_sn3146;YDR198C;rkm2;1,0148;0,0796;1,0148;0,0796;;;;;
YDR199W_dma961;YDR199W;ydr199w;0,9175;0,0282;0,9175;0,0282;;;;;
YDR200C_sn403;YDR200C;vps64;0,9715;0,0637;0,9715;0,0637;;;;;
YDR201W_tsa1122;YDR201W;spc19-5001;0,878;0,0297;0,8488;0,0424;;;;;
YDR201W_tsq1343;YDR201W;spc19-5001;0,878;0,0297;0,8488;0,0424;;;;;
YDR202C_dma983;YDR202C;rav2;0,9677;0,049;0,9677;0,049;;;;;
YDR202C_sn488;YDR202C;rav2;0,9677;0,049;0,9677;0,049;;;;;
YDR203W_dma982;YDR203W;ydr203w;0,9785;0,0109;0,9785;0,0109;;;;;
YDR204W_sn2730;YDR204W;coq4;0,799;0,041;0,799;0,041;;;;;
YDR205W_dma981;YDR205W;msc2;1,0183;0,0483;1,0183;0,0483;;;;;
YDR205W_sn2332;YDR205W;msc2;1,0183;0,0483;1,0183;0,0483;;;;;
YDR206W_dma980;YDR206W;ebs1;1,021;0,0567;1,021;0,0567;;;;;
YDR206W_sn1644;YDR206W;ebs1;1,021;0,0567;1,021;0,0567;;;;;
YDR207C_dma979;YDR207C;ume6;0,5235;0,129;0,5235;0,129;;;;;
YDR207C_sn1886;YDR207C;ume6;0,5235;0,129;0,5235;0,129;;;;;
YDR208W_damp354;YDR208W;mss4_damp;1,0035;0,0187;1,0035;0,0187;;;;;
YDR208W_tsa129;YDR208W;mss4-103;0,9484;0,1087;0,8133;0,1191;;;;;
YDR208W_tsq129;YDR208W;mss4-103;0,9484;0,1087;0,8133;0,1191;;;;;
YDR209C_dma978;YDR209C;ydr209c;1,0335;0,025;1,0335;0,025;;;;;
YDR210W_dma977;YDR210W;ydr210w;1,0282;0,0741;1,0282;0,0741;;;;;
YDR210W_sn3147;YDR210W;ydr210w;1,0282;0,0741;1,0282;0,0741;;;;;
YDR211W_tsq2493;YDR211W;gcd6-5003;0,8856;0,0093;0,8822;0,0128;;;;;
YDR212W_tsa448;YDR212W;tcp1-2;0,811;0,0521;0,7202;0,0899;;;;;
YDR212W_tsa782;YDR212W;tcp1-1;0,8971;0,0632;0,7691;0,142;;;;;
YDR212W_tsq448;YDR212W;tcp1-2;0,811;0,0521;0,7202;0,0899;;;;;
YDR212W_tsq782;YDR212W;tcp1-1;0,8971;0,0632;0,7691;0,142;;;;;
YDR213W_dma976;YDR213W;upc2;1,0355;0,0803;1,0355;0,0803;;;;;
YDR213W_sn3007;YDR213W;upc2;1,0355;0,0803;1,0355;0,0803;;;;;
YDR214W_dma975;YDR214W;aha1;1,0448;0,019;1,0448;0,019;;;;;
YDR214W_sn3862;YDR214W;aha1;1,0448;0,019;1,0448;0,019;;;;;
YDR215C_dma974;YDR215C;ydr215c;1,017;0,0053;1,017;0,0053;;;;;
YDR216W_dma973;YDR216W;adr1;1,0245;0,0736;1,0245;0,0736;;;;;
YDR216W_sn2119;YDR216W;adr1;1,0245;0,0736;1,0245;0,0736;;;;;
YDR217C_dma995;YDR217C;rad9;0,982;0,0409;0,982;0,0409;;;;;
YDR217C_sn1288;YDR217C;rad9;0,982;0,0409;0,982;0,0409;;;;;
YDR218C_dma994;YDR218C;spr28;0,978;0,0536;0,978;0,0536;;;;;
YDR218C_sn770;YDR218C;spr28;0,978;0,0536;0,978;0,0536;;;;;
YDR219C_dma993;YDR219C;mfb1;0,9555;0,063;0,9555;0,063;;;;;
YDR219C_sn3887;YDR219C;mfb1;0,9555;0,063;0,9555;0,063;;;;;
YDR220C_dma992;YDR220C;ydr220c;1,024;0,0072;1,024;0,0072;;;;;
YDR221W_dma991;YDR221W;gtb1;1,026;0,0658;1,026;0,0658;;;;;
YDR221W_sn75;YDR221W;gtb1;1,026;0,0658;1,026;0,0658;;;;;
YDR222W_dma990;YDR222W;ydr222w;1,0132;0,0653;1,0132;0,0653;;;;;
YDR222W_sn3440;YDR222W;ydr222w;1,0132;0,0653;1,0132;0,0653;;;;;
YDR223W_dma989;YDR223W;crf1;1,007;0,0438;1,007;0,0438;;;;;
YDR223W_sn3835;YDR223W;crf1;1,007;0,0438;1,007;0,0438;;;;;
YDR225W_dma988;YDR225W;hta1;0,9432;0,148;0,9432;0,148;;;;;
YDR225W_sn1754;YDR225W;hta1;0,9432;0,148;0,9432;0,148;;;;;
YDR226W_damp1210;YDR226W;adk1_damp;0,921;0,042;0,921;0,042;;;;;
YDR226W_sn2626;YDR226W;adk1;0,3255;0,1189;0,3255;0,1189;;;;;
YDR228C_damp358;YDR228C;pcf11_damp;1,024;0,0111;1,024;0,0111;;;;;
YDR228C_tsa679;YDR228C;pcf11-ts10;0,9476;0,0158;0,8885;0,0079;;;;;
YDR228C_tsa685;YDR228C;pcf11-2;0,7959;0,1583;0,6618;0,1993;;;;;
YDR228C_tsa686;YDR228C;pcf11-ts2;0,7447;0,129;0,6159;0,0812;;;;;
YDR228C_tsq685;YDR228C;pcf11-2;0,7959;0,1583;0,6618;0,1993;;;;;
YDR228C_tsq686;YDR228C;pcf11-ts2;0,7447;0,129;0,6159;0,0812;;;;;
YDR229W_dma986;YDR229W;ivy1;0,993;0,0571;0,993;0,0571;;;;;
YDR229W_sn457;YDR229W;ivy1;0,993;0,0571;0,993;0,0571;;;;;
YDR231C_damp1129;YDR231C;cox20_damp;0,982;0,0185;0,982;0,0185;;;;;
YDR231C_sn2487;YDR231C;cox20;0,7845;0,0339;0,7845;0,0339;;;;;
YDR232W_damp359;YDR232W;hem1_damp;1,05;0,0579;1,05;0,0579;;;;;
YDR232W_tsq1766;YDR232W;hem1-5003;0,7128;0,0206;0,6412;0,0138;;;;;
YDR232W_tsq1767;YDR232W;hem1-5004;0,8445;0,0177;0,8625;0,0267;;;;;
YDR233C_dma985;YDR233C;rtn1;1,0023;0,0883;1,0023;0,0883;;;;;
YDR235W_damp360;YDR235W;prp42_damp;1,0025;0,0161;1,0025;0,0161;;;;;
YDR235W_tsq1314;YDR235W;prp42-5001;0,7994;0,0045;0,6194;0,0277;;;;;
YDR236C_damp361;YDR236C;fmn1_damp;1,0145;0,0527;1,0145;0,0527;;;;;
YDR236C_tsa1245;YDR236C;fmn1-5001;0,8581;0,233;0,4888;0,0396;;;;;
YDR236C_tsq2849;YDR236C;fmn1-5001;0,8581;0,233;0,4888;0,0396;;;;;
YDR238C_tsa721;YDR238C;sec26-f856aw860a;0,9642;0,0889;0,884;0,1065;;;;;
YDR238C_tsa722;YDR238C;sec26-11d26;0,9745;0,0529;0,8647;0,1111;;;;;
YDR238C_tsq721;YDR238C;sec26-f856aw860a;0,9642;0,0889;0,884;0,1065;;;;;
YDR238C_tsq722;YDR238C;sec26-11d26;0,9745;0,0529;0,8647;0,1111;;;;;
YDR239C_dma1006;YDR239C;ydr239c;1,0385;0,0712;1,0385;0,0712;;;;;
YDR239C_sn3441;YDR239C;ydr239c;1,0385;0,0712;1,0385;0,0712;;;;;
YDR240C_damp363;YDR240C;snu56_damp;0,997;0,0451;0,997;0,0451;;;;;
YDR240C_tsa1235;YDR240C;snu56-5001;0,8565;0,1366;0,7308;0,0512;;;;;
YDR240C_tsq2843;YDR240C;snu56-5001;0,8565;0,1366;0,7308;0,0512;;;;;
YDR242W_dma5249;YDR242W;amd2;1,0152;0,0627;1,0152;0,0627;;;;;
YDR242W_sn4288;YDR242W;amd2;1,0152;0,0627;1,0152;0,0627;;;;;
YDR243C_damp364;YDR243C;prp28_damp;1,0095;0,0725;1,0095;0,0725;;;;;
YDR243C_tsa574;YDR243C;prp28-101;0,9111;0,0457;0,8235;0,0591;;;;;
YDR243C_tsq574;YDR243C;prp28-101;0,9111;0,0457;0,8235;0,0591;;;;;
YDR244W_dma1004;YDR244W;pex5;0,8417;0,1158;0,8417;0,1158;;;;;
YDR244W_sn311;YDR244W;pex5;0,8417;0,1158;0,8417;0,1158;;;;;
YDR245W_dma1003;YDR245W;mnn10-supp1;0,727;0,0115;0,727;0,0115;;;;;
YDR245W_sn566;YDR245W;mnn10;0,462;0,109;0,462;0,109;;;;;
YDR246W_damp365;YDR246W;trs23_damp;0,995;0,0179;0,995;0,0179;;;;;
YDR246W_tsa1220;YDR246W;trs23-5001;0,7264;0,0142;0,7024;0,043;;;;;
YDR246W_tsq1432;YDR246W;trs23-5001;0,7264;0,0142;0,7024;0,043;;;;;
YDR247W_dma1002;YDR247W;vhs1;1,005;0,0579;1,005;0,0579;;;;;
YDR247W_sn1538;YDR247W;vhs1;1,005;0,0579;1,005;0,0579;;;;;
YDR248C_dma1001;YDR248C;ydr248c;0,9633;0,147;0,9633;0,147;;;;;
YDR248C_sn641;YDR248C;ydr248c;0,9633;0,147;0,9633;0,147;;;;;
YDR249C_dma1000;YDR249C;ydr249c;0,9647;0,0286;0,9647;0,0286;;;;;
YDR249C_sn1127;YDR249C;ydr249c;0,9647;0,0286;0,9647;0,0286;;;;;
YDR250C_dma999;YDR250C;ydr250c;0,998;0,0096;0,998;0,0096;;;;;
YDR251W_dma998;YDR251W;pam1;1,0192;0,0444;1,0192;0,0444;;;;;
YDR251W_sn962;YDR251W;pam1;1,0192;0,0444;1,0192;0,0444;;;;;
YDR252W_dma997;YDR252W;btt1;0,9802;0,0647;0,9802;0,0647;;;;;
YDR252W_sn3914;YDR252W;btt1;0,9802;0,0647;0,9802;0,0647;;;;;
YDR253C_dma1019;YDR253C;met32;0,9913;0,05;0,9913;0,05;;;;;
YDR253C_sn4467;YDR253C;met32;0,9913;0,05;0,9913;0,05;;;;;
YDR254W_dma1018;YDR254W;chl4;1,0055;0,0827;1,0055;0,0827;;;;;
YDR254W_sn1218;YDR254W;chl4;1,0055;0,0827;1,0055;0,0827;;;;;
YDR255C_dma1017;YDR255C;rmd5;0,988;0,0968;0,988;0,0968;;;;;
YDR255C_sn1487;YDR255C;rmd5;0,988;0,0968;0,988;0,0968;;;;;
YDR256C_dma1016;YDR256C;cta1;1,0212;0,0564;1,0212;0,0564;;;;;
YDR256C_sn2312;YDR256C;cta1;1,0212;0,0564;1,0212;0,0564;;;;;
YDR257C_dma1015;YDR257C;rkm4;1,02;0,0644;1,02;0,0644;;;;;
YDR257C_sn1731;YDR257C;rkm4;1,02;0,0644;1,02;0,0644;;;;;
YDR258C_dma1014;YDR258C;hsp78;1,0125;0,0503;1,0125;0,0503;;;;;
YDR258C_sn2722;YDR258C;hsp78;1,0125;0,0503;1,0125;0,0503;;;;;
YDR259C_dma1013;YDR259C;yap6;0,9952;0,061;0,9952;0,061;;;;;
YDR259C_sn1920;YDR259C;yap6;0,9952;0,061;0,9952;0,061;;;;;
YDR260C_dma1012;YDR260C;swm1;1,0205;0,0788;1,0205;0,0788;;;;;
YDR260C_sn1058;YDR260C;swm1;1,0205;0,0788;1,0205;0,0788;;;;;
YDR261C_dma1011;YDR261C;exg2;1,016;0,0408;1,016;0,0408;;;;;
YDR261C_sn705;YDR261C;exg2;1,016;0,0408;1,016;0,0408;;;;;
YDR262W_dma1010;YDR262W;ydr262w;1,0407;0,0368;1,0407;0,0368;;;;;
YDR262W_sn3770;YDR262W;ydr262w;1,0407;0,0368;1,0407;0,0368;;;;;
YDR263C_dma1009;YDR263C;din7;1,014;0,0493;1,014;0,0493;;;;;
YDR263C_sn1263;YDR263C;din7;1,014;0,0493;1,014;0,0493;;;;;
YDR264C_sn174;YDR264C;akr1;0,4005;0,1935;0,4005;0,1935;;;;;
YDR265W_dma1031;YDR265W;pex10;0,8675;0,1122;0,8675;0,1122;;;;;
YDR265W_sn300;YDR265W;pex10;0,8675;0,1122;0,8675;0,1122;;;;;
YDR266C_dma1030;YDR266C;hel2;1,0527;0,0385;1,0527;0,0385;;;;;
YDR266C_sn3442;YDR266C;hel2;1,0527;0,0385;1,0527;0,0385;;;;;
YDR267C_tsq1436;YDR267C;cia1-5007;0,7443;0,0054;0,6712;0,0134;;;;;
YDR268W_sn4242;YDR268W;msw1;0,307;0,0166;0,307;0,0166;;;;;
YDR269C_dma5248;YDR269C;ydr269c;0,9915;0,0132;0,9915;0,0132;;;;;
YDR270W_dma1029;YDR270W;ccc2;1,0225;0,0903;1,0225;0,0903;;;;;
YDR270W_sn2200;YDR270W;ccc2;1,0225;0,0903;1,0225;0,0903;;;;;
YDR271C_dma5247;YDR271C;ydr271c;1,017;0,0109;1,017;0,0109;;;;;
YDR272W_dma1028;YDR272W;glo2;1,0035;0,0468;1,0035;0,0468;;;;;
YDR273W_dma1027;YDR273W;don1;1,0135;0,0332;1,0135;0,0332;;;;;
YDR274C_dma1026;YDR274C;ydr274c;0,9415;0,066;0,9415;0,066;;;;;
YDR275W_dma1025;YDR275W;bsc2;1,0153;0,0327;1,0153;0,0327;;;;;
YDR275W_sn122;YDR275W;bsc2;1,0153;0,0327;1,0153;0,0327;;;;;
YDR276C_dma1024;YDR276C;pmp3;0,89;0,0908;0,89;0,0908;;;;;
YDR276C_sn2346;YDR276C;pmp3;0,89;0,0908;0,89;0,0908;;;;;
YDR277C_dma1023;YDR277C;mth1;1,032;0,0453;1,032;0,0453;;;;;
YDR277C_sn2153;YDR277C;mth1;1,032;0,0453;1,032;0,0453;;;;;
YDR278C_dma1022;YDR278C;ydr278c;1,032;0,0054;1,032;0,0054;;;;;
YDR279W_dma1021;YDR279W;rnh202;0,9757;0,0533;0,9757;0,0533;;;;;
YDR279W_sn1302;YDR279W;rnh202;0,9757;0,0533;0,9757;0,0533;;;;;
YDR280W_damp367;YDR280W;rrp45_damp;0,9835;0,0253;0,9835;0,0253;;;;;
YDR280W_tsa1086;YDR280W;rrp45-5001;1,0279;0,0857;0,9865;0,0385;;;;;
YDR280W_tsq1315;YDR280W;rrp45-5001;1,0279;0,0857;0,9865;0,0385;;;;;
YDR281C_dma1043;YDR281C;phm6;0,9837;0,0266;0,9837;0,0266;;;;;
YDR281C_sn2780;YDR281C;phm6;0,9837;0,0266;0,9837;0,0266;;;;;
YDR282C_dma1042;YDR282C;mrx10;1,063;0,053;1,063;0,053;;;;;
YDR282C_sn3148;YDR282C;mrx10;1,063;0,053;1,063;0,053;;;;;
YDR283C_sn3923;YDR283C;gcn2;0,945;0,1;0,945;0,1;;;;;
YDR284C_dma1041;YDR284C;dpp1;0,9915;0,057;0,9915;0,057;;;;;
YDR284C_sn1042;YDR284C;dpp1;0,9915;0,057;0,9915;0,057;;;;;
YDR285W_dma1040;YDR285W;zip1;1,0413;0,0196;1,0413;0,0196;;;;;
YDR286C_dma1039;YDR286C;ydr286c;0,995;0,0414;0,995;0,0414;;;;;
YDR286C_sn3149;YDR286C;ydr286c;0,995;0,0414;0,995;0,0414;;;;;
YDR287W_dma1038;YDR287W;inm2;0,9953;0,0218;0,9953;0,0218;;;;;
YDR287W_sn2906;YDR287W;inm2;0,9953;0,0218;0,9953;0,0218;;;;;
YDR288W_damp368;YDR288W;nse3_damp;1,034;0,0182;1,034;0,0182;;;;;
YDR288W_tsa994;YDR288W;nse3-ts3;0,6564;0,0572;0,515;0,0423;;;;;
YDR288W_tsa995;YDR288W;nse3-ts4;0,8212;0,067;0,6629;0,0879;;;;;
YDR288W_tsq996;YDR288W;nse3-ts3;0,6564;0,0572;0,515;0,0423;;;;;
YDR288W_tsq997;YDR288W;nse3-ts4;0,8212;0,067;0,6629;0,0879;;;;;
YDR289C_dma1037;YDR289C;rtt103;0,9075;0,0448;0,9075;0,0448;;;;;
YDR289C_sn1482;YDR289C;rtt103;0,9075;0,0448;0,9075;0,0448;;;;;
YDR290W_dma5265;YDR290W;ydr290w;0,9025;0,0099;0,9025;0,0099;;;;;
YDR291W_dma1036;YDR291W;hrq1;1,0122;0,0255;1,0122;0,0255;;;;;
YDR291W_sn1091;YDR291W;hrq1;1,0122;0,0255;1,0122;0,0255;;;;;
YDR292C_damp369;YDR292C;srp101_damp;0,7945;0,128;0,7945;0,128;;;;;
YDR292C_tsa733;YDR292C;srp101-47;0,8177;0,0316;0,5919;0,0687;;;;;
YDR292C_tsq1164;YDR292C;srp101-47;0,8177;0,0316;0,5919;0,0687;;;;;
YDR293C_sn729;YDR293C;ssd1;0,9015;0,0326;0,9015;0,0326;;;;;
YDR294C_dma1034;YDR294C;dpl1;1,0095;0,0472;1,0095;0,0472;;;;;
YDR294C_sn2995;YDR294C;dpl1;1,0095;0,0472;1,0095;0,0472;;;;;
YDR295C_sn2026;YDR295C;hda2;0,6955;0,0947;0,6955;0,0947;;;;;
YDR296W_sn2658;YDR296W;mhr1;0,373;0,0491;0,373;0,0491;;;;;
YDR297W_dma1033;YDR297W;sur2;1,0147;0,0521;1,0147;0,0521;;;;;
YDR297W_sn2991;YDR297W;sur2;1,0147;0,0521;1,0147;0,0521;;;;;
YDR298C_sn2426;YDR298C;atp5;0,6785;0,0952;0,6785;0,0952;;;;;
YDR299W_damp370;YDR299W;bfr2_damp;1,0085;0,0181;1,0085;0,0181;;;;;
YDR299W_tsq1421;YDR299W;bfr2-5001;0,8942;0,0063;0,6256;0,1982;;;;;
YDR301W_damp371;YDR301W;cft1_damp;1,011;0,0369;1,011;0,0369;;;;;
YDR301W_tsq1771;YDR301W;cft1-5003;0,8688;0,014;0,5483;0,0316;;;;;
YDR302W_damp372;YDR302W;gpi11_damp;1,021;0,0321;1,021;0,0321;;;;;
YDR302W_S368;YDR302W;gpi11-5001-supp1;NaN;NaN;NaN;NaN;;;;;
YDR302W_tsa1177;YDR302W;gpi11-5001;0,7893;0,0388;0,6941;0,0627;;;;;
YDR302W_tsq1412;YDR302W;gpi11-5001-supp1;0,7578;0,0126;0,7328;0,0314;;;;;
